StoryID,Title,Summary,Hits,AuthorID,CreatedDate,Country_USA,Country_CAN,Country_GBR,Tag_None,Tag_National,Tag_Office,Tag_Industrial,Tag_Retail,Tag_People,Tag_Investment,Tag_Analytics,Tag_Development,Tag_Finance,Tag_Events,Tag_Multifamily,Tag_Hospitality,Tag_Company,Tag_Healthcare,Tag_Legal,Tag_Land,Tag_Lease,Tag_Sale,Tag_MixedUse,Tag_SpecialPurpose,Tag_PublicSector,Tag_CompaniesPeople,Tag_CoStarGreenReport
195124,Why Brookfield Embraces Airbnb: It Wants $1 of Every $4 in Rent Tenants Earn,World's Largest Real Estate Investor Bets Tenant Sublets Can Be Profitable,1527,145,2018-09-06 12:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
195125,Investors bet on retail parks to shake up sector,"Retail has proved to be exceptionally unfashionable amongst investors this year, attracting less than £4bn in the year-to-date. The sector’s share of total investment in 2018 has been a miserly 10%, less than the combined allocation to student accommodation and hotels, historically far smaller sectors for real estate investors. Prior to 2012, on average, retail accounted for over 25% of the market.",3,268,2018-09-07 09:00:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195126,Office Rent Growth Stagnates in Northern New Jersey,CoStar Market Insights: Rents Tumbling in Lower-Rated Inventory,111,19,2018-09-05 04:38:00,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195127,Former Major League Baseball Star Mo Vaughn Invests in Newark Housing Complexes,His Firm Secures $172 Million to Rehab Two Sites,602,226,2018-09-06 11:45:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195128,Spec Office Building Proposed for Western Fort Lauderdale Suburb,CBRE Marketing Project at $1.5 Billion Metropica,224,284,2018-09-06 16:19:00,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195129,Gramercy Sells Off Piece of $300.5M Life Time Gym Portfolio Near Minneapolis,New York REIT Has Been Moving Focus from Retail to Industrial Properties,259,73,2018-09-06 16:22:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
195130,Noble Investment Group Snaps Up Hilton Garden Inn in Atlanta's Perimeter Center,"Local Firm Pays $28.5 Million for 193-Room Hotel, Will Renovate Guestrooms and Public Areas",43,23,2018-09-04 15:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
195131,California-Based Senior Housing REIT Buys Courtyard at Mt. Tabor for $92 Million,JV Sells 286-Unit Senior Housing Community in Portland,205,109,2018-09-05 10:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
195132,Affordable Rental Community Coming to Southern Miami-Dade County,Caribbean Village Also Billed as Transit-Oriented Development,124,284,2018-09-06 13:35:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195133,Facebook Opens Second Building in $1 Billion HQ Expansion That Includes 40-Foot Indoor Redwoods,"Three Office Buildings to Create 1.4 Million-SF Campus in Menlo Park, California",1210,233,2018-09-06 16:00:00,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195134,San Francisco Giants Select Tishman Speyer to Build Mission Rock Project Near AT&T Park ,Major League Baseball Team Hopes to Break Ground Next Fall on 28-Acre Development,967,296,2018-09-07 16:00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
195135,Former Premier Tire Terminal Building Sells for $7.1 Million in Denver,"110,000-SF Warehouse Bordering I-70 Poised for Adaptive Reuse or Redevelopment",54,167,2018-08-31 15:15:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195136,"Look Out Canada, Here Comes Blackstone",World's Largest Private Equity Firm Looking at Multifamily Up North,512,145,2018-09-07 05:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195137,"Miller, Ford Join Colliers International Nashville Ownership Team",Two Women Have Served as Executives for Years,267,209,2018-09-07 05:47:00,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195138,Pebblebrook Wins Bidding War for LaSalle,Deal Expected to Close by Year End; LaSalle Pays Blackstone $112 Million Breakup Fee,377,198,2018-09-06 15:45:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
195139,Chevron Sells 103 Acres Near Katy,Portion of Dormant Tract to be Developed Into 1.4M-SF Industrial Facility,143,206,2018-09-06 10:29:00,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
195140,Fairfield Properties Driving the Majority of Long Island Apartment Sales Volume in 2018,CoStar Market Insights: Company Involved in Several of This Year’s Priciest Transactions,177,19,2018-09-06 14:09:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
195141,Owners of Boston Site Pitched for Amazon's HQ2 Have 'Plan B' in Place,"While Rivals Jockey for Position, HYM Investments Prepares to Develop 161-Acre Site 'With or Without' Online Retailer",763,165,2018-09-07 06:37:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195142,New York's APF Properties Buys Murray Hill Office Tower for $222.5 Million,"Joint-Venture Sellers Tishman Speyer, Cogswell Lee Development Get $40 Million in Deal",87,96,2018-09-05 16:47:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195143,Equity Residential Buys SkyHouse Denver in Second High-Profile Apartment Deal,Chicago-Based Company Pays Nearly $140 Million for 25-Story High-Rise in Uptown,189,233,2018-09-06 09:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195144,Bigger Leases and Pricier Deals Mark Manhattan’s Office Market This Year,"Key Transactions Reflect Rezoning, Hudson Yards Demand",571,96,2018-09-07 07:00:00,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
195145,Empire State Development to Build New Long Island Rail Concourse at Moynihan Train Station Redevelopment ,Plan Calls for Buyout of Retail Stores,128,96,2018-09-06 14:11:00,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195146,Cork’s second largest shopping centre on the market for €86m,"Savills has launched Wilton Shopping Centre to the market on behalf of York Capital, guiding in excess of €86m which comprises €76m for the Shopping Centre – producing a net initial yield of 6.75% – and €10m for a mixed-use development site.",8,162,2018-09-07 09:57:00,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195147,Secure Income REIT on portfolio hunt,"Secure Income REIT bought two off-market portfolios for £436m over the six months ended 30 June, it said in its results today.",7,162,2018-09-07 10:03:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195148,Evans Randall sells Croydon Park Hotel,Private equity real estate company Evans Randall Investors has sold the Croydon Park Hotel to Croydon Council for £29.8m.,32,162,2018-09-07 10:05:00,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195149,Park City Grand Plaza Kensington for sale,"Malaysian company, Felda Investment Corporation Sdn Bhd, has mandated Colliers International to market its 50,000 sq ft hotel in the prime area of Kensington, London.",36,162,2018-09-07 10:09:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195150,Target Healthcare REIT in double buy,"Target Healthcare REIT has completed the acquisition of a development site in Wetherby, West Yorkshire and exchanged contracts to acquire a pre-let care home in Newtown, the largest town in Powys in mid-Wales.",2,162,2018-09-07 10:15:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195151,Din Tai Fung debuts in Covent Garden,"Taiwanese dim sum restaurant chain Din Tai Fung will make its UK debut in London’s iconic Covent Garden later this year, with a 200-cover restaurant that will provide all-day dining.",5,162,2018-09-07 10:18:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195152,Harworth secures Melton Mowbray/Derby lettings,"Harworth Group has secured two new lettings at Sinfin Commercial Park in Derby and Melton Commercial Park in Melton Mowbray, in the Midlands.",0,162,2018-09-07 10:21:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195153,L&G agrees lease with Clipper ,"LGIM Real Assets (Legal & General) has, on behalf of its Industrial Property Investment Fund (IPIF), secured an agreement with UK logistics provider, Clipper Logistics, to let its new 196,268 sq ft purpose built distribution centre in Crick, Northamptonshire.",37,162,2018-09-07 10:23:00,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195154,State of the East Memphis Office Submarket,CoStar Market Insights:  Fundamentals are Starting to Loosen,90,122,2018-09-07 11:33:00,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195155,Hurricane Harvey's Houston Legacy Emerges in Flood Gates at Riverway Offices,Year Two After Record Storm Means Amenities Include Backflow Systems Along With Coffee Bars,370,206,2018-09-10 06:18:00,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195156,"Multifamily Rent Growth in Nashville by Submarket
",CoStar Market Insights:  Suburbs Seeing Strongest Rent Growth and Downtown Continues to Feel the Pain,262,122,2018-09-07 14:23:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195157,Dublin offices set for record-breaking year,"Dublin’s office market is set for a record-breaking year if take-up continues at current levels, according to Murphy Mulhall’s latest Market Monitor report.",10,162,2018-09-07 14:46:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195158,"Vacancies Falling, Strong Absorption in Downtown D.C. Multifamily Submarket",CoStar Market Insights:  Deep Dive into Demand in Pre-eminent D.C. Submarket,169,270,2018-09-07 09:56:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195159,'Three-year rent free' Office Outlet CVA approved,"The company voluntary arrangement (CVA) for Office Outlet, the stationery group formerly known as Staples with close to 100 stores in the UK, has been approved.",57,282,2018-09-07 15:07:00,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195160,Speculative Development Finding Warm Reception in Baltimore,CoStar Market Insights: Developer Sentiment Shows No Sign of Slowing,199,75,2018-09-07 10:41:00,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195161,Westwood Office Sale Marks West Los Angeles Strength ,Goldman Sachs Paid $92.5 Million for Creative Complex,329,190,2018-09-07 11:23:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195162,Jersey REIT Buys New FedEx Center in Atlanta Suburbs,Monmouth Real Estate Investment Pays $61 Million for Packaging Center,210,346,2018-09-07 09:29:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195163,Rising Vacancies Have Yet to Dent Rent Growth,CoStar Market Insights: An Irvine Office Update,126,182,2018-09-06 09:30:00,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195164,"Singapore Group Acquires Starwood Office Portfolio in First U.S. Purchase, Sources Say","Ascendas-Singbridge Buys 33-Property Office, Flex Portfolio",551,296,2018-09-07 11:45:00,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195165,Friedman Real Estate Taps Landa for Multifamily Deals,New Director of Acquisitions to Serve Near Detroit,431,336,2018-09-07 11:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
195166,Walmart and Target Stores Click with E-Commerce ,The Discount Retailers Sales Surge as They Use Online Shopping to Fill Brick-and-Mortar Stores,498,305,2018-09-07 12:00:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195167,"Kelsey Creek Center in Bellevue Gets a Facelift
","CoStar Market Insights: Eastside’s Second Major Retail Renovation This Year
",59,175,2018-09-06 12:56:00,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195168,Milwaukee May Set Cyclical High for Industrial Deliveries in 2018,CoStar Market Insights: Tenants Seeking New Digs Will Soon Have More Options,101,42,2018-09-07 10:06:00,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195169,"NDS Leases 96,000 SF in Burlington",,2,316,2018-08-21 16:54:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195170,Pacific Castle Sells Grocery-Anchored Shopping Center Near Salt Lake City,"Local Private Investor Acquires 48,000-SF Canyon Center",103,135,2018-09-07 10:52:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195171,Paradigm Packaging Renews Lease in Wood Ridge Industrial Complex,,2,112,2018-08-22 16:52:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195172,"L.A.-Based Investor Buys Greenlake Terrace Apartments in Seattle
",Private Investor Buys 48-Unit Multifamily Complex for $15.4 Million,69,151,2018-09-04 13:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195173,ICP Capital Partners Pays $22.3M for West Palm Beach Office Bldg,JV Sells Former Lincoln College of Technology Site,5,339,2018-08-23 08:40:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195174,Greenlaw Partners Sells Laguna Beach Apts for $10.5M,Private Party Acquires 13-Unit Complex,63,46,2018-08-24 12:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195175,"Unissant Agrees to 10,000-SF Lease at Worldgate Metro Plaza for Headquarters",Firm Agrees to Open New Office at Renovated Office Complex Near Future Herndon Metro Station,3,185,2018-08-20 16:32:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195176,"Calhoun Commercial Acquires Sentinel Bldg in Edina

",,26,355,2018-08-24 16:06:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195177,Apartment Development in Ogden and Salt Lake City Heading in Different Directions,"CoStar Market Insights:  While Salt Lake City’s Apartment Construction Continues to Grow, Ogden’s Construction Wave Has Begun to Ebb",111,234,2018-09-07 09:42:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195178,"UIP Acquires 100-Unit Cathedral Heights Building, Plans Million-Dollar Renovation",3333 Wisconsin Ave. Purchased for $42.5 Million,5,213,2018-08-22 09:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195179,Children’s Defense Fund Sells HQ,Property Near Union Station Slated for Hotel Conversion,3,269,2018-08-22 09:15:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195180,Winchester Homes Selects Foulger-Pratt's Park Potomac Development for Regional Headquarters,Bronfman Rothschild Also Picks Park Potomac for National Headquarters,9,32,2018-09-05 12:21:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
195181,"Memphis-Based Folgeman Teams Up with Dallas Investor to Buy Apartments in Florida, South Carolina",JV Pays $67 Million in Aggregate or More Than 500 Multifamily Units,43,128,2018-09-05 10:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195182,What? Canadian Real Estate Can Go Down in Value?,Chief Executives of Canada's Two Largest REITs Swap War Stories From 25 Years in the Business,97,145,2018-09-07 17:41:00,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
195183,U.S. Data Center Market On Pace for Another Record Year,"Cloud Users Drive Leasing, Analysts Say",338,226,2018-09-07 15:45:00,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
195184,"Amazon's 855,000-SF Fulfillment Center Delivers in Maryland","Sparrows Point Facility to Create 1,500 New Jobs",15,356,2018-08-28 16:08:00,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195185,Expanding HSBC Selects Downtown Cadillac Fairview Project for Toronto Corporate Office ,"Vancouver-based Bank Signs Long-Term Lease for 115,000 SF at 16 York; Secures Modern Home for 1,500 Employees in Eastern Hub",25,145,2018-09-07 13:14:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195186,Downsizing SunTrust Extends Lease on Miami's Signature Brickell Avenue,Bank Has Anchored 777 Brickell Since 1978,162,284,2018-09-07 10:21:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195187,Shoppes at Vivion Point Hit Kansas City Market,Lockard Integrated Real Estate Solutions Taps Point Commercial to Handle Exclusive Listing,10,318,2018-08-09 18:16:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195188,Planet Fitness is the Latest Tenant to Prelease Retail Space at Clemmons Town Center,"National Fitness Center Chain Inks 22,000-SF Deal in 88,000-SF Mixed Use Project in Clemmons",37,264,2018-09-04 15:09:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195189,TruAmerica Multifamily Plops Down $85.8 Million for Corte Bella Apts,Sale Marks First Time the Fountain Valley Multifamily Property has Traded Hands,152,209,2018-09-07 11:43:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195190,Downtown Tampa Prepares for First Speculative-Build Office Tower in 25 Years,CoStar Market Insights: Area’s Available Office Space Has Dwindled in Historically Tight Market,305,37,2018-09-10 05:28:00,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195191,"Following HQ Sale, Discovery Secures 60,000-SF Space in Silver Spring for Scaled Down Maryland Network Hub",Mass Media Company to Maintain Presence in Silver Spring Despite Headquarters Relocation to New York City Late Next Year,180,50,2018-09-07 16:36:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
195192,"Edina, Minnesota, Retail Center Up for Sale",Brokerage Hopes for Minimum 44 Percent Increase Over 2006 Price,213,73,2018-09-09 18:02:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195193,Hilton parks at Silverstone,Hilton has signed a management agreement with Bricks Capital to open a Hilton Garden Inn at the Silverstone racing track.,30,282,2018-09-10 10:00:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195194,JLL appoints pan-EMEA valuation chief,"JLL has appointed Christian Luft as Head of Pan-EMEA Valuation Advisory, based in London.",35,282,2018-09-10 09:45:00,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195195,LGIM Real Assets buys Brum's Broadway Plaza,"LGIM Real Assets has bought Broadway Plaza in Birmingham, on behalf of its Leisure Fund, from Aviva Investors, for £46.95m, growing the Fund to over £600m.",40,282,2018-09-10 09:54:00,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195196,Unite disposes of 14 properties for £180.5m,"Unite Students has exchanged contracts for the disposal of 14 properties, comprising 3,436 beds for £180.5m, of which Unite’s share is £84.7m, to Singapore Press Holdings.",23,162,2018-09-10 10:10:00,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195197,Osborne and Co targets £5bn development pipeline,An established real estate developer with a £2.5bn global property portfolio has been renamed as Osborne and Co as it is targets a development pipeline with a gross development value (GDV) of £5bn over the next three years.,5,162,2018-09-10 10:21:00,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195198,SEGRO to buy Roxhil management platform,SEGRO has agreed to buy the management platform of Roxhill Management Rugby Limited.,46,282,2018-09-10 10:41:00,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195199,Residential Secure Income exchanges on portfolio buy,"Residential Secure Income has exchanged contracts to acquire a 478-property retirement homes portfolio from Places for People, a UK housing association, for £40.2m.",1,162,2018-09-10 10:52:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195200,"TK Maxx leads Lexicon, Bracknell lettings","The Lexicon, Bracknell, the joint venture between Legal & General and Schroder UK Real Estate Fund, has announced 50,000 sq ft of lettings.",29,162,2018-09-10 11:09:00,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195201,LondonMetric sells Cornish retail park,"LondonMetric Property has sold its retail park in Launceston for £21.9m, reflecting a net initial yield of 5.6%.",28,282,2018-09-10 11:05:00,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195202,Clearbell puts Maidenhead HQ up for sale,"Clearbell Capital has brought to market Voyager Place, FM Insurance's headquarters in Maidenhead, seeking in excess of £28.5m, CoStar News understands.",108,282,2018-09-10 15:00:00,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195203,Where the Department Store Meets the Pop-Up Shop,Neighborhood Goods Takes Food Hall Concept To Larger Retail Industry,292,305,2018-09-10 06:59:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195204,Pop-Up Shops: How A Novel Concept Became a $50 Billion Business,"Landlords Fill Vacancies, Retailers Test New Concepts",881,305,2018-09-10 07:00:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195205,Debenhams share price sinks on KPMG 'review',Debenhams’ share price fell in early trading today following weekend reports that the department store stalwart has appointed KPMG to review options for the business that may include a company voluntary arrangement (CVA) and further store closures.,15,282,2018-09-10 12:40:00,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195206,U&C shares up on Cambridge Local Plans backing,"Urban & Civic shares spiked last Tuesday on news that the local plans for Cambridge and South Cambridgeshire have been judged “sound”, suggesting a relatively safe passage going forward for its proposals for a giant development on the former Waterbeach Barracks site.",20,282,2018-09-10 13:53:00,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
195207,Downtown D.C. Multifamily Submarket Experiencing Rent Increases,"CoStar Market Insights:  As Absorption Outpaces Supply in Downtown D.C., Rents Rise",192,270,2018-09-10 09:13:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
195208,Meridian Sells Oakland Dialysis Clinic for $15.7M,"Private Family Firm Acquires 13,000-SF Medical Office Building",179,351,2018-09-10 16:05:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195209,Hyatt Place North Raleigh-Midtown Hotel Trades for $13.8 Million,Spring Lake-Based Investor Buys 127-Key Hotel,18,63,2018-08-30 16:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
195210,CBRE beefs up North West building consultancy,CBRE’s North West Building Consultancy team has appointed a project management team and announced a series of senior promotions.,69,282,2018-09-10 15:06:00,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195211,Alabama-Based Investor Buys Fully Leased Retail Center in Chapel Hill,"Private Investor Sells 52,000-SF Glenwood Square for $10.5 Million",33,224,2018-08-31 15:34:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195212,Telereal Trillium/Blackstone buy Network Rail's £1.46bn Project Condor commercial real estate portfolio,Network Rail has agreed terms with Telereal Trillium and Blackstone Property Partners for the £1.46bn sale of its commercial estate portfolio,136,282,2018-09-10 15:17:00,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195213,Allied's Crown Square reopens,"Crown Square in Manchester’s Spinningfields estate has reopened today after undergoing a redesign by Allied London in partnership with Arriola & Fiol, a Spanish architectural firm.",2,162,2018-09-10 15:20:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195214,New York Investor Buys Building Near Braves Ballpark,Innovatus Acquires 3400 Overton Office Complex,268,346,2018-09-10 09:13:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195215,Marcus & Millichap Continues Canadian Expansion,U.S. Brokerage Snaps Up McGill Commercial as it Adds the Montreal Market to Operations,313,145,2018-09-10 17:24:00,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
195216,L.A.'s Famous Langer's Deli Building May Feed Downtown Development Demand,Award-Winning Pastrami Shop Located in Redevelopment Area,754,190,2018-09-10 12:00:00,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
195217,Charleston-Based Bond Street Advisors Picks Up Two Indigo Corners Buildings for $10.6 Million,JV Sells Retail Center Properties in Durham,35,146,2018-09-10 08:40:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195218,Apartment Developers Converging On Philadelphia's University City,"CoStar Market Insights: More Than 1,000 Apartment Units are Approaching Groundbreaking Along an Eight-Block Stretch of Chestnut Street",302,21,2018-09-10 11:09:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195219,Speculative Construction Continues to Rise Downtown Nashville,"CoStar Market Insights:  Gulch Union Now Underway, Growing the Speculative Pipeline",154,122,2018-09-10 11:16:00,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
